id,code,name,full_name
l10n_latam_sv.47530,47530,"Venta al por menor de tapices, alfombras y revestimientos de paredes y pisos en comercios especializados","Venta al por menor de tapices, alfombras y revestimientos de paredes y pisos en comercios especializados"
l10n_latam_sv.47742,47742,"Venta al por menor de textiles y confecciones usados","Venta al por menor de textiles y confecciones usados"
l10n_latam_sv.47899,47899,"Venta al por menor en puestos de ferias y mercados n.c.p.","Venta al por menor en puestos de ferias y mercados n.c.p."
l10n_latam_sv.47818,47818,"Venta al por menor en tiendas de mercado y puestos","Venta al por menor en tiendas de mercado y puestos"
l10n_latam_sv.47524,47524,"Venta al por menor en vidrierías","Venta al por menor en vidrierías"
l10n_latam_sv.47910,47910,"Venta al por menor por correo o Internet","Venta al por menor por correo o Internet"
l10n_latam_sv.46701,46701,"Venta de algodón en oro","Venta de algodón en oro"
l10n_latam_sv.46497,46497,"Venta de artículos deportivos, juguetes y rodados","Venta de artículos deportivos, juguetes y rodados"
l10n_latam_sv.47225,47225,"Venta de bebidas alcohólicas para su consumo dentro del establecimiento","Venta de bebidas alcohólicas para su consumo dentro del establecimiento"
l10n_latam_sv.47224,47224,"Venta de bebidas alcohólicas, para su consumo fuera del establecimiento","Venta de bebidas alcohólicas, para su consumo fuera del establecimiento"
l10n_latam_sv.47223,47223,"Venta de bebidas no alcohólicas, para su consumo fuera del establecimiento","Venta de bebidas no alcohólicas, para su consumo fuera del establecimiento"
l10n_latam_sv.47300,47300,"Venta de combustibles, lubricantes y otros (gasolineras)","Venta de combustibles, lubricantes y otros (gasolineras)"
l10n_latam_sv.47412,47412,"Venta de equipo y accesorios de telecomunicación","Venta de equipo y accesorios de telecomunicación"
l10n_latam_sv.46590,46590,"Venta de equipos e instrumentos de uso profesional y científico y aparatos de medida y control","Venta de equipos e instrumentos de uso profesional y científico y aparatos de medida y control"
l10n_latam_sv.47199,47199,"Venta de establecimientos no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco","Venta de establecimientos no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco"
l10n_latam_sv.45401,45401,"Venta de motocicletas","Venta de motocicletas"
l10n_latam_sv.46299,46299,"Venta de otras especies vivas del reino animal","Venta de otras especies vivas del reino animal"
l10n_latam_sv.45301,45301,"Venta de partes, piezas y accesorios nuevos para vehículos automotores","Venta de partes, piezas y accesorios nuevos para vehículos automotores"
l10n_latam_sv.45302,45302,"Venta de partes, piezas y accesorios usados para vehículos automotores","Venta de partes, piezas y accesorios usados para vehículos automotores"
l10n_latam_sv.46484,46484,"Venta de productos farmacéuticos y medicinales","Venta de productos farmacéuticos y medicinales"
l10n_latam_sv.46698,46698,"Venta de productos intermedios y desechos de origen químico y de caucho","Venta de productos intermedios y desechos de origen químico y de caucho"
l10n_latam_sv.46211,46211,"Venta de productos para uso agropecuario","Venta de productos para uso agropecuario"
l10n_latam_sv.45402,45402,"Venta de repuestos, piezas y accesorios de motocicletas","Venta de repuestos, piezas y accesorios de motocicletas"
l10n_latam_sv.45100,45100,"Venta de vehículos automotores","Venta de vehículos automotores"
l10n_latam_sv.47111,47111,"Venta en supermercados","Venta en supermercados"
l10n_latam_sv.47112,47112,"Venta en tiendas de artículos de primera necesidad","Venta en tiendas de artículos de primera necesidad"
l10n_latam_sv.46633,46633,"Vidrierías","Vidrierías"
